id,createdDate,updatedDate,version,templatesSetId,authorizationId,type,defaultDescription,profileId
70ce4e88-79d7-4e95-9542-2cd4fd656eda,"2024-04-08 09:19:54.180146","2024-04-08 09:19:54.000000",2,04cafea7-5666-40b5-8014-933b31511419,dd602d04-acaa-4ffc-8819-18e0f1edd4a5,idea,"Please describe the idea that is relevant.",32f26038-4cf9-422b-8338-8d586b3f6d6c
70d46879-719e-411b-90a9-4fe215f37efd,"2024-01-24 07:04:13.610096","2024-01-24 07:04:13.000000",2,40f0e31a-2c68-48ef-9340-abb6f0f54993,dcb1d089-9287-43e7-8d2c-2c721e4468ac,other,"Please describe the post that you wish to share.",10b1d073-1955-473f-acca-3adfd63a53c2
70fa15f6-3c89-4cd7-bf53-3a02b6a7bd64,"2024-04-30 18:58:51.961861","2024-04-30 18:58:53.000000",2,f56f78c1-04f0-4d4b-99c3-82e2e20e55c9,17841899-0d47-4777-9210-ad00592d19fb,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",2377cf5f-2e92-4c3c-9fec-306111086028
712801e3-d027-4556-ae7d-544ee282b7c3,"2024-08-12 13:07:18.996072","2024-08-12 13:07:19.000000",2,4a00ff27-e1be-4b4b-8037-cecc5c129c7b,55920ffb-8f85-456b-af83-0be89a3600c6,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",03cb5fb0-1da6-4baf-9b9b-aacfac676b69
7173f005-d793-4465-918f-6854e75fc83e,"2024-06-04 13:54:39.995592","2024-06-04 13:54:40.000000",2,bb847751-fcd5-47fe-a732-7c6c4e5305b6,2a18d4fe-312b-4fec-842c-0c2b955ec4e3,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",05bc7175-55ad-4d7a-acd3-eaa9f09afb81
71b15189-3637-4f4b-8242-156be1163367,"2024-04-12 07:37:24.252169","2024-04-12 07:37:25.000000",2,eb29a65e-f28e-4529-8e65-65e8d3a71d41,91f297b2-d401-4316-9912-d17c15d3c4f5,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",add46e47-80d7-4da7-b90c-c012425ffc9f
71e65893-524e-42c3-9fd2-c23da9e844f4,"2023-04-27 10:48:15.998353","2023-04-27 10:48:16.000000",2,36cf08c9-437d-47ff-ba16-bb3546f1b0ad,dc1606a1-5ab8-4ec7-97ec-883e9f9be845,knowledge,"Please describe the knowledge that is relevant.",f9060b3a-7b10-4589-ba94-82ec593456fc
729701fd-5c13-41e0-b6ff-921a027c47aa,"2024-03-06 13:00:04.126250","2024-03-06 13:00:04.000000",2,2334cb70-ef65-4617-8e08-fdfd39b25b51,ba30d00c-958c-4867-abba-fe613e995b77,other,"Please describe the post that you wish to share.",3f92d9d8-08ae-4e73-b379-9cfeb0a70d7d
73414fb7-a559-4009-8728-0b6e7829541a,"2023-12-05 13:21:49.210898","2023-12-05 13:21:49.000000",2,fcba180d-aed7-46e4-a538-07848ceac629,fae57497-dcb4-4625-b7d5-e3b71def1c44,"stakeholder persona","Please describe the stakeholder persona that is relevant.",cf6ccdf2-b6e5-4332-a53c-89549069f0c6
73bff200-374d-4411-be9e-ccfe4e78e01a,"2023-05-31 14:58:05.425731","2023-05-31 14:58:05.000000",2,53ba2a91-ad8d-4671-a229-67a695b30929,0ba426b5-8698-4c59-8f7b-7863e901b699,knowledge,"Please describe the knowledge that is relevant.",e72a649f-342f-4494-8746-582eaf11c135
742886ba-02d8-4ac8-81c2-efecde383f8a,"2022-10-31 12:02:00.573591","2023-03-28 12:31:22.905231",2,552cc48d-793d-43e8-a21c-3ff93d0dc919,f1a8b5a7-8776-42a7-a228-f97e59a22838,idea,"Please describe the idea that is relevant.",d8bd1f27-3779-4eff-8bae-534bfd73c51f
7435a5fe-354c-4f51-96a1-eb3fc29622e0,"2024-08-14 06:39:47.377417","2024-08-14 06:39:48.000000",2,cc748715-1f7e-45d8-8d31-7b1f8f7cb504,dcb9169d-cba0-43fb-93a4-96041d16a22d,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",f9d71c3e-ebe7-45bc-9654-2877903b2606
74578ee2-6bc8-4dfa-a0e1-be659059de12,"2024-06-03 09:26:04.259623","2024-06-03 09:26:05.000000",2,bb5c086b-a2d5-4dfc-96fc-c4881af87747,aa5da09c-f1a1-4868-85c0-21390d3a4365,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",a637c59f-5701-41c1-ae18-be53212109f2
7459eec3-f066-4d30-9616-90aa0f832769,"2023-03-31 13:47:56.548469","2023-03-31 13:47:56.000000",2,ada7a98c-fcbc-4d33-839f-b353a713d718,d8136eb6-e554-4a17-8919-689d8b03aef7,other,"Please describe the post that you wish to share.",88d05929-0555-4227-be1d-5b89edc255e1
747c0c87-1122-43c7-bdb1-a698b2d6c153,"2024-05-29 12:36:24.014170","2024-05-29 12:36:24.000000",2,4cc8c4fc-42e5-4467-b19a-a6144e10e504,56594ddc-b73a-4b3b-8ebc-1e5c0c95e9c4,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",2c04215a-5faa-4bb3-adee-dcd0e81b5cab
74888994-5012-4180-8805-f03687972fdb,"2023-03-21 13:14:04.461105","2023-03-28 12:31:17.510456",2,11d3ca41-375f-4be2-a4f4-ca268c48ed19,769ad87d-0b88-489a-be72-7c1c11682a83,idea,"Please describe the idea that is relevant.",0ab27185-68b6-4d92-95a6-370d71d8223a
7516cd4c-1020-457d-857e-4ef5c98a37c6,"2023-01-26 13:55:18.680669","2023-03-28 12:31:19.368754",2,3da0114a-7685-4cae-9a2e-1bee079aa694,edd0e18b-0c2b-405c-87cc-e59a5f40b54a,knowledge,"Please describe the knowledge that is relevant.",dce4927e-4027-44a1-8a76-316d5392f95b
751ad035-a687-437c-86fc-d548bc0f683b,"2023-05-03 15:03:55.985519","2023-05-03 15:03:56.000000",2,54d0b99c-5836-4564-bb4a-7d8fc75e6e48,9b6e1e43-947b-4ceb-b60f-ed9ee6f206c2,"related initiative","Please describe the related initiative that is relevant.",a9780ca1-55fa-4c15-bf67-a699c09b041f
754736e4-0356-447d-af07-4e23921d327b,"2024-08-14 06:47:09.002408","2024-08-14 06:47:09.000000",2,4708698f-0e91-4600-8693-163a7e03b834,cc0035da-a711-4aa7-9758-a12a500d5f51,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",89bc41ce-51e4-43bd-9079-ed75584ac1c2
754dfe46-1a00-43aa-a6ac-efefe967ecbd,"2024-06-05 10:23:26.143989","2024-06-05 10:23:27.000000",2,fd7d79c6-b064-4fa6-bf98-fe9832c171b8,3b603d7f-6524-4507-8474-2c9ca74456d4,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",7bc6a025-ca5e-445f-ab48-be4165b14f21
7580868e-07f6-4df4-994e-3a33aada327b,"2023-01-12 13:07:03.241062","2023-03-28 12:31:19.917114",2,00d57af0-468c-462f-a2fb-6957465d7020,3473ddb9-822a-40b3-98bb-1edc590220d8,"stakeholder persona","Please describe the stakeholder persona that is relevant.",73038276-4b9c-49cd-a93a-8711c507292e
758e148e-b0ef-4988-b31c-c7232ea5df93,"2024-03-12 15:52:41.500493","2024-03-12 15:52:42.000000",2,d78ce381-9969-4e01-8fcc-96e05d02ee7e,7b3fda43-52ed-4364-a347-6d2940ef45b6,idea,"Please describe the idea that is relevant.",f845bd2c-0a9d-45de-9785-7fd6dca8444d
759b4f99-8ac4-4df9-8263-88757d57f9da,"2022-10-11 12:19:26.823573","2023-03-28 12:31:21.223211",2,3a5b0225-eb76-49c8-b26a-f5ccc0bf82bb,af83e233-4d59-4f6f-b693-21afa62b63c1,knowledge,"Please describe the knowledge that is relevant.",cd7262b2-296d-494c-98ba-a90d1ca6f2bc
766f10bf-d71c-402a-9aa8-711a0afb31e8,"2023-09-20 09:31:53.533252","2023-09-20 09:31:53.000000",2,1b919a1c-b8ab-4ab4-95c9-22487731bae6,ea29d461-cf81-46bb-8113-7074281c54b8,"related initiative","Please describe the related initiative that is relevant.",fee36f9d-76c3-4882-911b-63a64e311b6d
76cd2c01-3b19-44d1-8c86-fcc0237ebf8a,"2024-07-01 10:50:16.053614","2024-07-01 10:50:17.000000",2,60f95b08-a8f1-4346-9357-7c8415e3115f,05232934-6b2a-4b79-a1e6-20de80c6ee91,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",482a63b3-8c93-4ee6-b899-7c895b970df4
77187f39-333e-431e-96ec-39a907c88559,"2024-08-29 07:16:15.474467","2024-08-29 07:16:15.000000",2,e7ad7523-5eec-44b0-8dfd-eb465c833537,1d2322aa-f631-4703-a5b1-df6b3f55164c,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",98e1b621-5509-4b3b-811f-1bc447004b0d
771d4c51-2eba-4ffa-ba19-ad9067a6d41a,"2024-02-20 15:56:26.760624","2024-02-20 15:56:28.000000",2,eb3c5bb4-2c2e-46ab-8467-ec3faf1afd93,d23f94cd-4ced-4321-8fb9-1b28e261eab1,"stakeholder persona","Please describe the stakeholder persona that is relevant.",52fa88b3-c7cd-47bb-a4ff-2961a066e6d4
77588113-90f3-4d13-aaea-1c9d426f559e,"2023-07-11 09:49:49.959822","2023-07-11 09:49:50.000000",2,eb47e6e3-072a-47cd-9638-8e63c66e395e,8af9fd52-4801-4f5a-810d-d7437442ff63,"stakeholder persona","Please describe the stakeholder persona that is relevant.",fdd2f38c-0de4-41cd-87bf-d1aa4076319d
77d4dae2-ff62-4b1f-b5a8-78574e7df6af,"2023-10-11 14:58:22.875624","2023-10-11 14:58:22.000000",2,c94f82ec-b6eb-4e6a-97b6-a5c71f6dc1ff,18632bd4-bd01-49fd-bdc9-c85811fb7d53,test,"\## Description

As a \<persona or stakeholder type>

I want \<some software feature>

So that \<some business value>

\## Acceptance criteria

\- \[ ] Should ‹testable condition that should be satisfied›

\- \[ ] …

\## Additional Context

Screen shots / / data that are relevant.
",e08281cc-32ad-4ebc-8e63-6c8baefeca30
784c4e2c-4c3b-4e80-953f-b944be6de232,"2024-04-10 11:14:01.448774","2024-04-10 11:14:02.000000",2,0d5a7acf-064c-40e2-b02d-3c6ed9486660,6e98caf8-c162-4d2e-9bf6-439317063987,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",51161a6a-adb0-4dd9-8f1c-e7ff4b3a38fb
789ee155-89ad-4d59-a09a-d341b14d9064,"2023-08-25 08:16:05.826778","2023-08-25 08:16:16.000000",3,3725e701-525c-4cf0-b5b8-2e4f94bbef43,c184fb91-9495-4c21-b645-78e3db45de30,111,"1111
",ec27eee5-8cba-415e-bed7-4d7ff98091d9
78c9e04e-a504-4cf2-afe6-f13f41842a39,"2024-03-07 09:01:18.996324","2024-03-07 09:01:20.000000",2,6d44c223-41b3-4ea1-b174-4b6a94f8712a,ceb8df58-42ea-479f-ad17-d872338c10ad,knowledge,"Please describe the knowledge that is relevant.",fbf528f6-feac-4d96-8df9-f873a41bb198
78e18b6b-0115-4161-a1d8-4f552b87e7b8,"2023-05-31 14:15:23.115460","2023-05-31 14:15:23.000000",2,7cfc5f50-c1c9-4665-b6ce-82eb9e954176,8a00931e-89b5-4672-b608-50c7e1a0c162,idea,"Please describe the idea that is relevant.",35365866-eefb-40db-95c4-ea58c90aceef
78f68a2a-7182-42fb-8d77-0aa951846d4e,"2024-01-11 10:06:00.689227","2024-01-11 10:06:01.000000",2,f80a0a91-0acd-4059-a702-611054cdd9a6,c0a318d8-8c5c-43e1-9c73-c53eef53eb69,"stakeholder persona","Please describe the stakeholder persona that is relevant.",293f54d0-52f3-4896-bda9-694bdce43045
78fad717-3a99-4ea9-9457-7cb99ceb060c,"2023-04-27 10:48:16.071569","2023-04-27 10:48:16.000000",2,36cf08c9-437d-47ff-ba16-bb3546f1b0ad,4f466fa9-1c2b-44e1-a2a1-616980cd57f2,"stakeholder persona","Please describe the stakeholder persona that is relevant.",0f886c9a-fe44-412a-b30d-079e7bb3bb8b
790edd96-a105-4df8-8095-2dd9d81c0782,"2024-07-01 10:35:35.647023","2024-07-01 10:35:36.000000",2,e8ccd6a2-fbb9-41aa-9da2-8057594219ae,531702bf-1221-4f44-8fd2-501795fab6c5,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",9ba67f14-f0bd-4bb7-85ba-4bff40e6a04c
795d20c2-b9f9-4e9b-b087-9454e206f555,"2023-02-10 12:38:44.963484","2023-03-28 12:31:24.162331",2,c92455af-f942-4d21-b299-1eda4ffb053e,e66497fc-0f99-4692-bf03-495a0a4348dc,"related initiative","Please describe the related initiative that is relevant.",3d6e64df-c9fb-4bd6-9f30-b648ecf79bf6
79b47a85-cbf5-4478-be67-7d33bef91d38,"2023-03-28 13:06:00.262971","2023-03-28 13:06:00.000000",2,d3acc455-88f2-4c69-8639-6a87c4fa75d9,2498dcaf-5d2c-4c14-8905-d758c41bdbb3,other,"Please describe the aspect that you wish to share.",a3501db1-9699-48e1-b66a-805c3339ab7b
79e109c3-36b8-4703-9252-b4f88fe73208,"2023-01-12 15:20:06.462572","2023-03-28 12:31:15.714900",2,49a7a54a-5ab8-466e-9c31-1493939735eb,52b49729-f1dd-4e30-8128-3add9e5862f9,idea,"Please describe the idea that is relevant.",772c6d7d-6c60-431d-9074-2a81b7d6555d
79f6e2d8-57ad-4676-96b6-7a73f4229bed,"2023-04-06 13:18:36.375024","2023-04-06 13:18:36.000000",2,8caa68c5-dd30-40d1-9280-e0c2ec0a9d6b,8f61620b-5ff6-46ac-ae03-0d42540209aa,"Release-06-04-2023 card template","[![Alkemio Logo](https://camo.githubusercontent.com/27b3fe0f4c5ae7cbcbc1e9aac0f1254c72117b4440a2b677a295fcdebd4ab9ee/68747470733a2f2f616c6b656d696f2e666f756e646174696f6e2f75706c6f6164732f6c6f676f732f616c6b656d696f2d6c6f676f2e737667)](https://alkemio.foundation/)

*Empowering society. The platform to succeed in working on challenges, together.*

Alkemio is an open source, open innovation platform. It puts the Challenges central.

<br>

## Why Alkemio?

Alkemio is about enabling open innovation, across all aspects of society. Connecting. Aligning. Sharing.

Creating an open innovation platform is a pragmatic offering in the context of the wider vision: *"Enabling society to collaborate. Building a better future, together."*

The core concept is a **Challenge**, creating a **shared understanding** of where we are now so that we can start making progress **towards** a new reality. But making progress in a hyper connected society is simply hard: there are typically multiple stakeholders that need to be involved. Hence out belief that a lot more innovation is needed in how we collaborate.
",8ea33413-3295-45e9-b3b8-4798ed40c012
7a2daa22-c694-42bb-b49e-4a3ccaf4ab33,"2022-09-15 10:51:12.523621","2023-03-28 12:31:22.621540",2,05f222e6-be7a-43e0-8f95-7d23110fff48,e8c6964d-fa09-4b25-af2e-d653cd29a3e3,knowledge,"Please describe the knowledge that is relevant.",018d81c2-045f-4231-8671-720b45bb9af2
7a6f3660-c5f7-4c74-a0d3-0c8f716ddcfe,"2024-07-26 08:49:31.124667","2024-07-26 08:49:31.000000",2,f18ffae3-f8c2-4cc8-b5c5-272d723e8056,3094ef0f-491c-4011-9131-30ad900a0d74,"Post template - definition","Post template - definition
",a3b63498-e804-4040-b50e-cb6f94f98387
7a7c7e17-115f-4db4-8fa4-44e7668a6f30,"2023-11-16 11:30:33.646845","2023-11-16 11:30:34.000000",2,8d32c6a4-c352-4e58-ac6b-3d9ef91abd20,1cfc3287-221f-44f3-964c-2222719be28e,knowledge,"Please describe the knowledge that is relevant.",89ad682c-bbbb-41d0-a25b-2489c60c16c5
7ad11a6f-f886-402f-914a-4b5a7c39ac1d,"2024-06-18 13:24:26.697330","2024-06-18 13:24:27.000000",2,2bf2d717-267a-48d6-a74c-7c8066afec71,7840c4a9-a14f-43e9-a447-ded5ddf8d376,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",6351c0e9-45f5-4ba4-a514-a5534f165be5
7ad18754-4ac0-4b6c-aa3a-8a44f9c99de2,"2023-10-11 11:06:16.402898","2023-10-11 11:06:16.000000",2,c94f82ec-b6eb-4e6a-97b6-a5c71f6dc1ff,8491f8b5-ddda-45c2-b3f8-b507415320da,"stakeholder persona","Please describe the stakeholder persona that is relevant.",ef04b548-f9f3-4523-8142-a2c4ca58731a
7ae22d2b-0af0-4ff2-b96f-0176fa46c09a,"2024-06-28 22:12:55.177328","2024-06-28 22:12:56.000000",2,f6d01c97-d4c8-43b7-9dfa-1f8ba381fc6f,a84cf838-d006-446a-ab2b-cfc34f8f52a6,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",dfd763e1-410b-4390-9c62-51812d6a2087
7b02ed81-ca66-4a42-b974-09454297e1cd,"2023-08-04 11:27:05.136237","2023-08-04 11:27:05.000000",2,57f54133-2923-4982-94b3-ab6531834bfb,92e84585-d9cf-4499-bcea-9d5ab0551852,other,"Please describe the post that you wish to share.",54677ab3-d135-42ed-a875-b77f1301669f
7b4d5078-069e-42ff-9cdc-ee511cb79362,"2023-01-12 17:49:11.951640","2023-03-28 12:31:22.789773",2,0c549a1e-7fbc-4a7f-95f5-7fd8e4262cce,fcadf0b0-8480-4c7a-a728-368cd27cff8a,idea,"Please describe the idea that is relevant.",a533c744-c32d-41b4-a67c-03c11764ebc1
7b85699f-150b-43c2-9edc-9a9d75db0d13,"2024-04-08 11:52:51.777973","2024-04-08 11:52:52.000000",2,3f2c7489-ba71-44e3-9bd7-b4c0b231be6c,c33d5edd-3cd5-4988-9a1d-d58122db2b61,"stakeholder persona","Please describe the stakeholder persona that is relevant.",a251524d-5e54-4ebf-a48b-21ca59033cea
7b9eaab6-4e41-4186-ad18-7b71f40681e8,"2024-06-28 22:12:55.445304","2024-06-28 22:12:56.000000",2,f6d01c97-d4c8-43b7-9dfa-1f8ba381fc6f,753cc4b9-e70b-40de-8ee6-f8b876335356,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",256c981f-6a43-4d7c-843c-1c0adcb821ab
7c0ba400-f5bf-4022-8ef6-6d34d3aeb688,"2024-08-19 07:26:05.505422","2024-08-19 07:26:06.000000",2,08def625-257c-4162-b46f-b434f3626c23,77e99963-02a6-45da-9073-dd95ac217d54,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",fddd1db3-e827-4977-90aa-e44db743934a
7c3f439b-9990-4224-89c9-da429de73417,"2023-12-18 12:59:06.530946","2023-12-18 12:59:07.000000",2,ece3363f-cb4f-42e0-aaf0-5e99b9df8d5b,5607b5b5-6f39-4a73-9799-fb97712cfc8d,"stakeholder persona","Please describe the stakeholder persona that is relevant.",84be61d2-02be-429e-98a4-ddd3780473e6
7d14b929-89a9-45e4-afe2-963bdd194eab,"2024-08-09 10:52:36.393599","2024-08-09 10:52:36.000000",2,79e3f12b-010a-43e6-8fd0-de4b0f803fe2,53a7392a-332e-46f3-8143-c3882ff30826,"Organization-Post template","Organization-Post template
",e06e33d9-4fc0-4a51-9640-a8dc3c4bc959
7db9d123-83e0-461c-b1b4-499e013a5ff3,"2024-07-18 12:27:00.399429","2024-07-18 12:27:02.000000",2,f616eebe-17d0-403e-a69c-efcde29316d3,17c957b6-d698-4111-9347-9f69719696d4,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",a7311c78-255f-4482-9d13-32c3383f11d5
7deed77e-770b-4b12-b83c-75a0a539b9d1,"2024-03-11 12:59:57.954365","2024-03-11 12:59:58.000000",2,eeac2cd8-7d5c-4c19-9b67-6b1303937d62,d6021a81-c6fe-469f-aed4-90fb98f91eca,"related initiative","Please describe the related initiative that is relevant.",e129a87d-0589-44d6-9287-05b23624d12f
7e7c5980-e49d-4055-b3c5-232938734f86,"2024-06-18 13:24:26.181609","2024-06-18 13:24:27.000000",2,2bf2d717-267a-48d6-a74c-7c8066afec71,88686f21-099b-497e-aa20-8c76bbc58341,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",60091986-637a-41b2-9df6-d40010903140
7ee2d18e-da51-4d64-be5a-1ddaf27505f6,"2024-09-02 11:23:36.648067","2024-09-02 11:23:37.000000",2,ce6fe083-d431-4953-a262-53a9bddadec2,da7795ad-4838-4e8f-8961-6b90d15eea1a,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",d878d26f-6d16-4c69-a36e-a634339b4824
7ee4c76f-b510-4949-82ab-0c9b992542b6,"2023-03-21 13:14:04.290653","2023-03-28 12:31:19.417387",2,11d3ca41-375f-4be2-a4f4-ca268c48ed19,ab3f0239-e4b8-4725-9ef1-4d7fbd2588d6,knowledge,"Please describe the knowledge that is relevant.",a4f63fca-3463-4ab1-bfb4-2dc83ade9a75
7ee9bbfe-9582-42df-89d9-9bcc498c38a4,"2023-07-11 12:32:19.540402","2023-07-11 12:32:19.000000",2,870eade3-34fb-443b-848c-c151372367e2,1ee40cf3-46f3-4c34-b55b-b36ecc22660f,"Release-11-07-2023 inno pack post label","Release-11-07-2023 inno pack post
",da29ffbb-ee7a-4814-abf5-2cb8fdddda96
7f18f5a3-89e1-48fe-aac6-284dd7d28a1a,"2023-04-06 15:56:28.582567","2023-04-06 15:56:28.000000",2,b51185b6-0583-4ffc-a0a6-dc61f246ec42,397411a9-fdbc-4a67-b9bc-7f2c6d93831f,delete-org,"delete-org
",1dc85f10-6d16-4a48-82e6-0216f03c6f75
7f893953-103a-4bf0-af7f-62cc6104eb58,"2023-02-10 16:44:22.277015","2023-03-28 12:31:22.648807",2,c92455af-f942-4d21-b299-1eda4ffb053e,c49af3f7-8326-4ae5-afef-b1424838f57a,"Test template","

__Schaal:__ Hoooo<br/>__aaaaa:__ Hooo<br/>__Transparantie:__ Closed source<br/>__Data__ JustCheckingSomething__:__ Open data <br/>__Ontwerp BP:__ Niet<br/>__Gebruik BP:__ Niet<br/>__Leveranciers:__ Huhuhu<br/>__JustCheckingSomething:__ Niet Koppelbaar<br/>__Maturity level:__ Level 2<br/>__Maturity elements:__ 1,2<br/>__DT gezien of tekst gelezen:__ Visualisaties gezien



<b>Leading Organization</b>: <a href='https://alkem.io/organization/alkemio-foundation'>Alkemio of Applied Sciences</a>



<b>Leading Organization</b>: <a href='https://alkem.io/organization/provincie-alkemio'>Alkemio Alkemio</a>



Member Organization: <a href='https://alkem.io/organization/alkemio'>Alkemio</a>",08e0cdcb-584e-4b01-ab23-f1521880b33a
7fa7d916-81d4-49d5-80fa-1d548c8d4c36,"2023-05-31 14:58:05.491933","2023-05-31 14:58:05.000000",2,53ba2a91-ad8d-4671-a229-67a695b30929,24352190-3e76-4c03-844d-d3481ae6db5f,"stakeholder persona","Please describe the stakeholder persona that is relevant.",a2796f55-8f0c-4fe3-bf49-309ceeaadd55
